PK,NOMBRE,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,TIPO
5239,Colegio P�blico Miguel Blasco Vilatela,Comedor -  Horario ampliado - Planes de mejora,"METRO: Garc�a Noblejas BUS: 4 , 28 , 38 , 48 , 70", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=da64a3f5ca71c010VgnVCM1000000b205a0aRCRD,HERMANOS GARCIA NOBLEJAS,CALLE,NUM,70,MADRID,MADRID,28037,PUEBLO NUEVO,CIUDAD LINEAL,446486,4475812,40.42934657144525,-3.6321872882400443,913 043 999,913 043 999,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5242,Colegio P�blico Miguel Servet,Comedor - Integraci�n - Horario ampliado,"BUS: 17 , 25 , 118 , 119", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7594a3f5ca71c010VgnVCM1000000b205a0aRCRD,FRAGATA,CALLE,V,33,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,437579,4471968,40.39409637138602,-3.736808786537968,914 611 757,914 627 953,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5240,Colegio P�blico Miguel de Unamuno,Comedor - Transporte - Horario ampliado - Planes de mejora,"METRO: Legazpi BUS: 8 , 19 , 22 , 45 , 47 , 59 , 85 , 86 , 123 , 247", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2084a3f5ca71c010VgnVCM1000000b205a0aRCRD,ALICANTE,CALLE,V,5,MADRID,MADRID,28045,DELICIAS,ARGANZUELA,441257,4471959,40.39428331181165,-3.6934728308868783,915 282 554,915 282 554,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5243,Colegio P�blico Mirasierra,Comedor - Transporte - Horario ampliado,"BUS: 133 , 134", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=caa4a3f5ca71c010VgnVCM1000000b205a0aRCRD,LA MASO,CALLE,NUM,22,MADRID,MADRID,28034,MIRASIERRA,FUENCARRAL-EL PARDO,439585,4482724,40.49113903549112,-3.7141984471966625,917 345 665,917 350 356,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5157,Colegio P�blico Monte de El Pardo, Comedor - Horario ampliado ," BUS: 601, 602 ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=10c4a3f5ca71c010VgnVCM1000000b205a0aRCRD,GUARDIA,AVENIDA,NUM,19,MADRID,MADRID,28048,EL PARDO,FUENCARRAL-EL PARDO,434520,4485655,40.51715726859882,-3.774264310704681,913 760 692 ,913 760 636,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5233,Colegio P�blico M�jico (M�xico),Comedor - Transporte - Integraci�n preferente (mot�ricos) - Horario ampliado - Planes de mejora,"BUS: 11 , 21 , 53", ENSE�ANZA: Educaci�n Infantil - Primaria  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fae3a3f5ca71c010VgnVCM1000000b205a0aRCRD,BADAJOZ,AVENIDA,NUM,74,MADRID,MADRID,28027,SAN PASCUAL,CIUDAD LINEAL,444918,4477393,40.44348651514203,-3.650809049182787,91 403 57 44,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5234,Colegio P�blico M�ndez N��ez,Comedor - Horario ampliado - Planes de mejora,"BUS: 7 , 29 , 129", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4004a3f5ca71c010VgnVCM1000000b205a0aRCRD,ALICUN,CALLE,V,9,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444199,4481338,40.47897694855767,-3.659634305967847,913 024 834,913 024 834,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5244,Colegio P�blico Navas de Tolosa,Transporte - Comedor - Horario ampliado - Planes de mejora,"BUS: 59 , 79 RENFE: San Crist�bal de los Angeles", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65d4a3f5ca71c010VgnVCM1000000b205a0aRCRD,BENIMAMET,CALLE,NUM,109,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,441908,4466410,40.344340447262475,-3.685296004324213,917 976 083,917 976 083,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5247,Colegio P�blico Nuestra Se�ora de la Almudena, Comedor ," METRO: Ibiza BUS: 15 , 20 , 26 , 61 , 63 , 69 , 152 , 202, 215 ", ENSE�ANZA: Educaci�n Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0005a3f5ca71c010VgnVCM1000000b205a0aRCRD,LOPE DE RUEDA,CALLE,NUM,48,MADRID,MADRID,28009,IBIZA,RETIRO,442602,4474694,40.419015614377635,-3.6778727223264904,915 735 899,915 743 106,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5248,Colegio P�blico Nuestra Se�ora de la Concepci�n,Comedor - Horario ampliado - Planes de mejora - Integraci�n preferente (Trastornos generales del desarrollo),METRO: Barrio de la Concepcion BUS: 21, ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5515a3f5ca71c010VgnVCM1000000b205a0aRCRD,VIRGEN DEL SAGRARIO,CALLE,NUM,24,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,444977,4476689,40.43714842135485,-3.6500522880397286,914 040 275,914 047 955,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5249,Colegio P�blico Nuestra Se�ora de la Fuencisla,Comedor - Horario ampliado - Planes de mejora,"BUS: 18 , 22 , 59 , 76 , 79 , 85 , 86 RENFE: Doce de Octubre", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa25a3f5ca71c010VgnVCM1000000b205a0aRCRD,TOMELLOSO,CALLE,V,39,MADRID,MADRID,28026,ALMENDRALES,USERA,440839,4470399,40.380200366406136,-3.698252688578992,914 754 327,915 001 173,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5250,Colegio P�blico Nuestra Se�ora de la Luz, Transporte - Horario ampliado - Comedor - Planes de mejora ,BUS: 22 , ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ff35a3f5ca71c010VgnVCM1000000b205a0aRCRD,MAGNESIA,CALLE,V,9,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,440182,4466348,40.34365972711248,-3.705611429857769,917 950 766,917 975 020 ,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5251,Colegio P�blico Nuestra Se�ora de la Paloma,Comedor - Horario ampliado - Planes de mejora,"METRO: La Latina BUS: 3 , 17 , 18 , 23 , 35 , 60 , 148", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4555a3f5ca71c010VgnVCM1000000b205a0aRCRD,TABERNILLAS,CALLE,V,2,MADRID,MADRID,28005,PALACIO,CENTRO,439752,4473836,40.4110845196558,-3.711383150975494,913 640 630 - 913 653 675,913 653 675,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5252,Colegio P�blico Nuestra Se�ora del Lucero,Comedor - Horario ampliado - Transporte - Planes de mejora,"METRO: Laguna BUS: 31 , 119 , 138 RENFE: Laguna", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a65a3f5ca71c010VgnVCM1000000b205a0aRCRD,MU�ICO,CALLE,NUM,1,MADRID,MADRID,28047,LOS CARMENES,LATINA,437227,4472895,40.40242068072587,-3.7410476655898712,914 647 678,914 647 678,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5255,Colegio P�blico Pablo Picasso,Comedor -Horario ampliado - Planes de mejora,"BUS: 9 , 72 , 120 , 125", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef75a3f5ca71c010VgnVCM1000000b205a0aRCRD,ANGEL LUIS DE LA HERRAN,CALLE,V,35,MADRID,MADRID,28043,PINAR DEL REY,HORTALEZA,445250,4480421,40.47078626667984,-3.647156116262385,913 821 795 / 917 646 297,917 646 297,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5256,Colegio P�blico Padre Coloma,Comedor - Horario ampliado,"METRO: Canillejas BUS: 77 , 89 , 105 , 114 , 115 , 140", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3595a3f5ca71c010VgnVCM1000000b205a0aRCRD,GUTIERREZ CANALES,CALLE,NUM,19,MADRID,MADRID,28022,CANILLEJAS,SAN BLAS-CANILLEJAS,447968,4477926,40.448484963114275,-3.6148900571656988,91 742 64 47,91 741 25 98,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5257,Colegio P�blico Padre Mariana,Comedor - Transporte - Planes de mejora,"BUS: 102, 111", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8aa5a3f5ca71c010VgnVCM1000000b205a0aRCRD,SUR,RONDA,V,145,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,443124,4470030,40.37703559395701,-3.671302626256522,917 861 773,917 861 773,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5258,Colegio P�blico Padre Poveda,Comedor - Horario ampliado - Planes de mejora," METRO: Alfonso XIII   BUS: 9 , 40 , 43 , 72 , 73 ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dfb5a3f5ca71c010VgnVCM1000000b205a0aRCRD,ALFONSO XIII,AVENIDA,V,23,MADRID,MADRID,28002,CIUDAD JARDIN,CHAMARTIN,443490,4478262,40.451218874985805,-3.6677240367753114,914 151 195 - 915 199 877,914 162 781,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5260,Colegio P�blico Palacio Vald�s,Comedor - Planes de mejora,"METRO: Atocha BUS: 10 , 14 , 27 , 34 , 37 , 45 , 141 RENFE: Atocha", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=25d5a3f5ca71c010VgnVCM1000000b205a0aRCRD,PRADO,PASEO,V,38,MADRID,MADRID,28014,CORTES,CENTRO,441318,4473765,40.41055699750786,-3.6929209140194783,914 203 370 - 913 695 034,914 203 370,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5261,Colegio P�blico Palomeras Bajas,Comedor - Integraci�n (General) - Horario ampliado,"BUS: 57 , 144 RENFE: Entrev�as", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ae5a3f5ca71c010VgnVCM1000000b205a0aRCRD,FELIPE DE DIEGO,CALLE,NUM,6,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444012,4470263,40.37919484869876,-3.6608630426434994,91 785 48 17,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5263,Colegio P�blico Parque Aluche,Comedor - Transporte - Integraci�n (preferentemente mot�ricos) - Horario ampliado,"METRO: Empalme BUS: 25 , 121 , 131 , H", ENSE�ANZA: Educaci�n Infantil - Primaria  ,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cff5a3f5ca71c010VgnVCM1000000b205a0aRCRD,QUERO,CALLE,V,47,MADRID,MADRID,28024,ALUCHE,LATINA,435523,4471623,40.39083157827759,-3.760997850579394,91 717 81 90,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5151,Colegio P�blico Parque Eugenia de Montijo,Comedor - Horario ampliado - Planes de mejora,"BUS: 34 , 35 , 121 , 131 , 139", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d1cda3f5ca71c010VgnVCM1000000b205a0aRCRD,PARQUE EUGENIA DE MONTIJO,CALLE,V,28,MADRID,MADRID,28047,VISTA ALEGRE,CARABANCHEL,436244,4470234,40.37837446977044,-3.7523641127237983,914 615 653,914 615 603,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5264,Colegio P�blico Pasamonte,Comedor - Integraci�n (General),"METRO: Vinateros BUS: 30 , 32 , 71 , 113", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1516a3f5ca71c010VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,47,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445128,4473926,40.41226776087093,-3.6480330885473093,91 430 53 66,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5253,Colegio P�blico Patriarca Obispo Eijo y Garay,Comedor - Horario ampliado - Planes de mejora.," METRO: Avenida de Am�rica  BUS: 9, 16, 19, 29 , 52, Circular ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a26a3f5ca71c010VgnVCM1000000b205a0aRCRD,LOPEZ DE HOYOS,CALLE,V,40,MADRID,MADRID,28006,EL VISO,CHAMARTIN,442303,4476991,40.43969634718427,-3.6816176968334515,917 450 282,917 451 152,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
176881,Colegio P�blico Pedro Duque, Transporte - Horario ampliado - Comedor - Planes de mejora. ,"BUS: 71, 100",ENSE�ANZA: Educaci�n Infantil (Segundo Ciclo) - Primaria,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee844b6faa61c010VgnVCM1000000b205a0aRCRD,MARMOLINA,CALLE,V,5,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,448572,4472231,40.39721845156279,-3.607306131972689,917 762 363,917 753 209,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5267,Colegio P�blico Per�,Comedor - Horario ampliado,"METRO: Marqu�s de Vadillo BUS: 23 , 34 , 35 , 116 , 118 , 119", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf36a3f5ca71c010VgnVCM1000000b205a0aRCRD,BALEARES,CALLE,NUM,18,MADRID,MADRID,28019,COMILLAS,CARABANCHEL,439577,4471918,40.39379355659199,-3.713263165805392,91 569 14 65,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5268,Colegio P�blico Pi I Margall,Comedor - Horario ampliado - Planes de mejora,"METRO: Noviciado , Tribunal , Bilbao BUS: 3 , 21 , 40 , 147 , 149", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0556a3f5ca71c010VgnVCM1000000b205a0aRCRD,DOS DE MAYO,PLAZA,V,2,MADRID,MADRID,28004,UNIVERSIDAD,CENTRO,440343,4475575,40.42679288775549,-3.7045815049836723,915 323 420,915 231 075,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
176871,Colegio P�blico Pinar de San Jos�, Horario ampliado - Comedor - Integraci�n preferente: mot�ricos ," BUS: 155, 35 
 METRO: La Peseta ", ENSE�ANZA: Segundo ciclo de Educaci�n Infantil - Primaria ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=99744b6faa61c010VgnVCM1000000b205a0aRCRD,PATRIMONIO DE LA HUMANIDAD,CALLE,NUM,39,MADRID,MADRID,28054,BUENAVISTA,CARABANCHEL,435211,4468538,40.36301638063713,-3.764359559786085,915 112 417 ,915 112 418,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5269,Colegio P�blico Pinar del Rey, Comedor - Horario ampliado - Planes de mejora ," BUS: 107 , 125 ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a66a3f5ca71c010VgnVCM1000000b205a0aRCRD,SAN LUIS,AVENIDA,NUM,23,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,444650,4480518,40.471620244949925,-3.6542420626066923,917 664 763,917 664 763,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5270,Colegio P�blico Pintor Rosales,Comedor - Horario ampliado - Planes de mejora," METRO: Cruz del Rayo   BUS: 29 , 52 ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e -  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af76a3f5ca71c010VgnVCM1000000b205a0aRCRD,PRINCIPE DE VERGARA,CALLE,V,139,MADRID,MADRID,28002,EL VISO,CHAMARTIN,442559,4477537,40.44462379507087,-3.6786369687124028,"915 623 948                 
",915 638 730,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5273,Colegio P�blico Portugal,Comedor,"METRO: Ventura Rodr�guez , Plaza de Espa�a BUS: 1 , 2 , 44 , 46 , 74 , 75 , 133 , 138 , 148 , 202", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9fb6a3f5ca71c010VgnVCM1000000b205a0aRCRD,JUAN ALVAREZ MENDIZABAL,CALLE,V,20,MADRID,MADRID,28008,ARGUELLES,MONCLOA-ARAVACA,439465,4475374,40.42491865180926,-3.7149121447760582,91 541 73 30,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5275,Colegio P�blico Pradolongo,Comedor - Horario ampliado,"BUS: 6 , 60 , 78 , 81", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4d6a3f5ca71c010VgnVCM1000000b205a0aRCRD,PARQUE DE LA PALOMA,CALLE,NUM,9,MADRID,MADRID,28026,ZOFIO,USERA,439345,4470270,40.37893066302815,-3.7158394380500623,91 469 35 81,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5276,Colegio P�blico Pr�ncipe de Asturias,Comedor ,Desconocido, ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3ae6a3f5ca71c010VgnVCM1000000b205a0aRCRD,KANT,CALLE,V,2,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,441102,4488310,40.54156879341023,-3.6968198242534527,917 355 115,917 355 003,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5278,Colegio P�blico Puerto Rico,Comedor - Horario ampliado - Planes de mejora,"BUS: 6 , 60 , 131", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d417a3f5ca71c010VgnVCM1000000b205a0aRCRD,SEGURA,CALLE,V,74,MADRID,MADRID,28041,ORCASITAS,USERA,439033,4469053,40.36794449938085,-3.7193980638250013,913 412 726,913 416 960,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5271,Colegio P�blico P�o Baroja,Comedor - Horario ampliado,"METRO: Artilleros, Pavones BUS: 20, 30, 32 , 100 , 140 , 142", ENSE�ANZA: Educacion Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f496a3f5ca71c010VgnVCM1000000b205a0aRCRD,LUIS DE HOYOS SAINZ,CALLE,NUM,84,MADRID,MADRID,28030,VINATEROS,MORATALAZ,445977,4472951,40.40354001887506,-3.6379441929941656,917 739 618 - 913 713 235,917 739 618,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5272,Colegio P�blico P�o XII,Comedor - Transporte,"METRO: Plaza de Castilla BUS: 5 , 27 , 42 , 49 , 66 ,124 , 134 , 135 , ", ENSE�ANZA: Educaci�n Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4aa6a3f5ca71c010VgnVCM1000000b205a0aRCRD,DELFIN,CALLE,NUM,2,MADRID,MADRID,28029,ALMENARA,TETUAN,441285,4480024,40.46693859499291,-3.693889291907082,91 315 12 21,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5279,Colegio P�blico Rabindranath Tagore,Comedor - Horario ampliado - Planes de mejora,"BUS: 67 , 132", ENSE�ANZA: Educacion Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2a27a3f5ca71c010VgnVCM1000000b205a0aRCRD,JULIO PALACIOS,CALLE,NUM,35,MADRID,MADRID,28029,LA PAZ,FUENCARRAL-EL PARDO,441128,4481819,40.48309753300499,-3.695908037156805,917 332 373,917 332 373,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6027,Colegio P�blico Ramiro de Maeztu,Comedor - Horario ampliado - Planes de mejora,"Metro: Rep�blica Argentina Bus: 9 , 16 , 19 , 51", Ense�anzas Autorizadas: Educaci�n infantil segundo ciclo - Educaci�n Primaria - Ense�anza biling&uuml;e - Alem�n ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91f4ae10c471c010VgnVCM1000000b205a0aRCRD,SERRANO,CALLE,V,127,MADRID,MADRID,28006,EL VISO,CHAMARTIN,441920,4477261,40.44209298097929,-3.6861462152769775,915 616 249,915 647 056,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5280,Colegio P�blico Ram�n G�mez de la Serna,Comedor - Transporte,"BUS: 59 , 79 RENFE: San Crist�bal de los Angeles", ENSE�ANZA: Educacion Infantil - Primaria - Ense�anza biling&uuml;e   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f37a3f5ca71c010VgnVCM1000000b205a0aRCRD,GODELLA,CALLE,V,170,MADRID,MADRID,28021,SAN CRISTOBAL,VILLAVERDE,441540,4465897,40.33969327538041,-3.689581642256062,917 972 522 - 915 053 446,917 972 554,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5281,Colegio P�blico Ram�n Mar�a del Valle Incl�n,Comedor -  Horario ampliado - Planes de mejora,"METRO: San Blas BUS: 38 , 48", ENSE�ANZA: Educaci�n infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c457a3f5ca71c010VgnVCM1000000b205a0aRCRD,ALCONERA,CALLE,V,1,MADRID,MADRID,28037,HELLIN,SAN BLAS-CANILLEJAS,447666,4475860,40.429854215285445,-3.618280698226673,913 130 739,913 130 739,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5282,Colegio P�blico Ram�n P�rez de Ayala,Comedor - Horario ampliado - Planes de mejora," METRO: Canillas   BUS: 73 , 112 , 120 ", ENSE�ANZA: Educaci�n Infantil - Primaria - Ense�anza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1a67a3f5ca71c010VgnVCM1000000b205a0aRCRD,MOTILLA DEL PALANCAR,CALLE,V,19,MADRID,MADRID,28043,CANILLAS,HORTALEZA,446427,4479920,40.46634990040974,-3.6332300542597373,917 592 205,917 599 412,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
